0,1,2,3,4,5
2025-07-05 04:30:00,17.76,0.15,0.26,21.8,19.9
2025-07-05 04:45:00,17.37,0.15,0.26,21.6,19.7
2025-07-05 05:00:00,16.69,0.15,0.26,21.6,19.4
2025-07-05 05:15:00,15.79,0.14,0.26,21.4,18.9
2025-07-05 05:30:00,15.30,0.15,0.26,21.2,18.6
2025-07-05 05:45:00,14.59,0.14,0.26,21.0,18.3
2025-07-05 06:00:00,14.55,0.14,0.26,20.8,18.0
2025-07-05 06:15:00,14.45,0.15,0.26,20.7,17.9
2025-07-05 06:30:00,14.72,0.15,0.26,20.5,17.9
2025-07-05 06:45:00,15.18,0.14,0.26,20.3,17.9
2025-07-05 07:00:00,15.51,0.14,0.26,20.3,18.0
2025-07-05 07:15:00,15.96,0.14,0.26,20.3,18.4
2025-07-05 07:30:00,16.45,0.14,0.26,20.3,18.9
2025-07-05 07:45:00,16.97,0.15,0.26,20.4,19.5
2025-07-05 08:00:00,17.56,0.14,0.26,20.4,20.2
2025-07-05 08:15:00,18.17,0.14,0.26,20.6,21.1
2025-07-05 08:30:00,18.75,0.14,0.26,20.8,21.9
2025-07-05 08:45:00,19.38,0.14,0.26,20.9,22.8
2025-07-05 09:00:00,19.94,0.14,0.26,21.0,23.5
2025-07-05 09:15:00,20.18,0.15,0.26,21.2,23.9
2025-07-05 09:30:00,20.48,0.14,0.26,21.6,24.3
2025-07-05 09:45:00,21.18,0.14,0.26,22.0,25.2
2025-07-05 10:00:00,21.31,0.15,0.26,22.4,26.0
2025-07-05 10:15:00,21.38,0.15,0.26,22.8,26.8
2025-07-05 10:30:00,21.57,0.15,0.26,23.2,27.3
2025-07-05 10:45:00,21.96,0.15,0.26,23.6,28.1
2025-07-05 11:00:00,22.05,0.15,0.27,24.1,28.8
2025-07-05 11:15:00,22.30,0.15,0.26,24.6,29.6
2025-07-05 11:30:00,22.59,0.15,0.27,25.1,30.3
2025-07-05 11:45:00,22.59,0.15,0.27,25.5,30.7
2025-07-05 12:00:00,22.61,0.15,0.27,25.9,31.4
2025-07-05 12:15:00,22.74,0.15,0.27,26.5,32.0
2025-07-05 12:30:00,22.60,0.15,0.26,27.1,32.5
2025-07-05 12:45:00,22.88,0.15,0.27,27.6,33.2
2025-07-05 13:00:00,22.98,0.15,0.27,27.6,33.8
2025-07-05 13:15:00,23.19,0.15,0.27,28.0,34.3
2025-07-05 13:30:00,23.51,0.15,0.27,28.4,34.9
2025-07-05 13:45:00,23.25,0.15,0.27,28.9,34.7
2025-07-05 14:00:00,23.31,0.15,0.27,29.3,35.2
2025-07-05 14:15:00,23.39,0.15,0.27,29.4,35.7
2025-07-05 14:30:00,23.51,0.15,0.27,29.7,36.1
2025-07-05 14:45:00,23.45,0.15,0.27,30.1,36.4
2025-07-05 15:00:00,23.61,0.15,0.27,30.4,36.7
2025-07-05 15:15:00,23.61,0.15,0.27,30.5,36.7
2025-07-05 15:30:00,23.61,0.15,0.27,30.6,36.5
2025-07-05 15:45:00,24.05,0.15,0.27,30.6,36.8
2025-07-05 16:00:00,23.99,0.15,0.27,30.7,36.8
2025-07-05 16:15:00,24.19,0.15,0.27,30.7,36.8
2025-07-05 16:30:00,23.94,0.15,0.26,30.5,36.5
2025-07-05 16:45:00,23.94,0.15,0.27,30.2,36.1
2025-07-05 17:00:00,24.00,0.15,0.27,30.0,36.0
2025-07-05 17:15:00,23.74,0.15,0.27,29.9,35.2
2025-07-05 17:30:00,23.77,0.15,0.27,29.6,34.9
2025-07-05 17:45:00,23.48,0.15,0.27,29.4,34.2
2025-07-05 18:00:00,23.53,0.15,0.27,29.3,33.8
2025-07-05 18:15:00,22.97,0.15,0.27,28.9,32.7
2025-07-05 18:30:00,22.74,0.15,0.27,28.5,31.7
2025-07-05 18:45:00,22.76,0.15,0.27,28.3,31.3
2025-07-05 19:00:00,22.31,0.15,0.27,28.1,30.7
2025-07-05 19:15:00,22.20,0.15,0.27,27.8,30.0
2025-07-05 19:30:00,21.98,0.15,0.27,27.6,29.0
2025-07-05 19:45:00,21.57,0.15,0.27,27.1,28.2
2025-07-05 20:00:00,20.88,0.15,0.26,26.9,27.0
2025-07-05 20:15:00,20.71,0.15,0.26,26.6,26.3
2025-07-05 20:30:00,20.04,0.15,0.26,26.2,25.7
2025-07-05 20:45:00,19.53,0.15,0.26,25.9,24.9
2025-07-05 21:00:00,19.15,0.15,0.26,25.7,24.5
2025-07-05 21:15:00,18.92,0.15,0.26,25.3,23.9
2025-07-05 21:30:00,18.31,0.14,0.26,25.1,23.4
2025-07-05 21:45:00,18.02,0.15,0.26,24.7,23.0
2025-07-05 22:00:00,17.80,0.14,0.26,24.5,22.8
2025-07-05 22:15:00,17.28,0.14,0.26,24.3,22.4
2025-07-05 22:30:00,16.68,0.15,0.26,24.0,21.9
2025-07-05 22:45:00,16.46,0.14,0.26,23.8,21.4
2025-07-05 23:00:00,16.44,0.14,0.26,23.6,21.2
2025-07-05 23:15:00,16.38,0.14,0.26,23.3,21.2
2025-07-05 23:30:00,16.25,0.14,0.26,23.1,20.8
2025-07-05 23:45:00,16.12,0.14,0.26,22.9,20.6
2025-07-06 00:00:00,15.94,0.14,0.26,22.7,20.2
2025-07-06 00:15:00,15.54,0.14,0.26,22.4,19.8
2025-07-06 00:30:00,15.09,0.14,0.26,22.2,19.6
2025-07-06 00:45:00,14.80,0.14,0.26,22.0,19.2
2025-07-06 01:00:00,14.58,0.14,0.26,21.8,19.1
2025-07-06 01:15:00,14.66,0.14,0.26,21.6,18.9
2025-07-06 01:30:00,14.41,0.14,0.26,21.4,18.6
2025-07-06 01:45:00,14.40,0.14,0.26,21.3,18.5
2025-07-06 02:00:00,14.16,0.14,0.26,21.1,18.2
2025-07-06 02:15:00,13.82,0.14,0.26,20.9,18.1
2025-07-06 02:30:00,13.51,0.14,0.26,20.7,17.8
2025-07-06 02:45:00,13.11,0.14,0.26,20.6,17.5
2025-07-06 03:00:00,12.33,0.14,0.26,20.5,17.4
2025-07-06 03:15:00,11.66,0.14,0.26,20.3,17.1
2025-07-06 03:30:00,11.99,0.14,0.26,20.2,17.0
2025-07-06 03:45:00,11.85,0.14,0.26,20.0,17.0
2025-07-06 04:00:00,11.86,0.14,0.26,19.9,17.0
2025-07-06 04:15:00,12.06,0.14,0.25,19.8,16.9
2025-07-06 04:30:00,12.49,0.14,0.26,19.7,16.9
2025-07-06 04:45:00,12.80,0.14,0.25,19.7,17.0
2025-07-06 05:00:00,13.16,0.14,0.25,19.6,16.9
2025-07-06 05:15:00,13.14,0.14,0.26,19.5,16.9
2025-07-06 05:30:00,13.22,0.14,0.25,19.5,16.9
2025-07-06 05:45:00,13.20,0.14,0.25,19.4,16.9
2025-07-06 06:00:00,13.02,0.14,0.25,19.3,16.9
2025-07-06 06:15:00,12.84,0.14,0.25,19.2,16.9
2025-07-06 06:30:00,12.68,0.14,0.26,19.2,16.7
2025-07-06 06:45:00,12.70,0.14,0.26,19.2,16.9
2025-07-06 07:00:00,12.90,0.14,0.25,19.2,17.1
2025-07-06 07:15:00,13.04,0.14,0.25,19.1,17.2
2025-07-06 07:30:00,12.93,0.14,0.25,19.1,17.2
2025-07-06 07:45:00,13.09,0.14,0.25,19.1,17.5
2025-07-06 08:00:00,13.52,0.14,0.26,19.2,17.9
2025-07-06 08:15:00,13.75,0.14,0.26,19.4,18.0
2025-07-06 08:30:00,14.43,0.14,0.25,19.4,18.9
2025-07-06 08:45:00,15.26,0.14,0.25,19.7,20.0
2025-07-06 09:00:00,16.04,0.14,0.26,19.9,20.9
2025-07-06 09:15:00,16.38,0.14,0.25,20.2,21.1
2025-07-06 09:30:00,16.59,0.14,0.26,20.5,21.4
2025-07-06 09:45:00,17.07,0.14,0.26,20.8,22.4
2025-07-06 10:00:00,17.42,0.14,0.26,21.1,23.1
2025-07-06 10:15:00,17.74,0.14,0.25,21.3,23.4
2025-07-06 10:30:00,18.21,0.14,0.26,21.7,24.6
2025-07-06 10:45:00,18.99,0.14,0.26,22.1,26.0
2025-07-06 11:00:00,19.35,0.14,0.26,22.7,27.2
2025-07-06 11:15:00,19.13,0.14,0.26,23.1,27.1
2025-07-06 11:30:00,19.44,0.14,0.26,23.3,26.9
2025-07-06 11:45:00,20.14,0.14,0.26,23.7,27.9
2025-07-06 12:00:00,20.47,0.14,0.26,24.2,29.5
2025-07-06 12:15:00,21.29,0.14,0.26,24.9,31.2
2025-07-06 12:30:00,21.08,0.15,0.26,25.6,32.2
2025-07-06 12:45:00,21.00,0.15,0.26,26.1,32.3
2025-07-06 13:00:00,20.86,0.14,0.26,26.5,31.5
2025-07-06 13:15:00,20.80,0.15,0.26,26.3,31.1
2025-07-06 13:30:00,21.22,0.14,0.26,26.5,31.4
2025-07-06 13:45:00,21.47,0.15,0.26,26.8,32.3
2025-07-06 14:00:00,21.65,0.15,0.26,27.1,32.7
2025-07-06 14:15:00,21.28,0.15,0.26,27.1,31.8
2025-07-06 14:30:00,21.29,0.15,0.26,27.0,31.5
2025-07-06 14:45:00,20.94,0.14,0.26,26.9,30.3
2025-07-06 15:00:00,20.55,0.14,0.26,26.8,29.5
2025-07-06 15:15:00,20.62,0.14,0.26,26.5,29.1
2025-07-06 15:30:00,20.76,0.14,0.26,26.4,29.3
2025-07-06 15:45:00,20.88,0.14,0.26,26.4,29.3
2025-07-06 16:00:00,20.97,0.15,0.26,26.3,29.4
2025-07-06 16:15:00,21.17,0.15,0.26,26.4,30.1
2025-07-06 16:30:00,21.69,0.15,0.26,26.6,31.4
2025-07-06 16:45:00,22.40,0.14,0.26,26.9,33.2
2025-07-06 17:00:00,21.92,0.15,0.26,27.3,32.9
2025-07-06 17:15:00,21.42,0.14,0.26,27.2,31.6
2025-07-06 17:30:00,21.34,0.14,0.26,27.1,30.6
2025-07-06 17:45:00,21.16,0.14,0.26,27.0,29.9
2025-07-06 18:00:00,21.06,0.15,0.26,26.9,29.6
2025-07-06 18:15:00,21.19,0.14,0.26,26.8,29.3
2025-07-06 18:30:00,20.88,0.14,0.26,26.7,28.7
2025-07-06 18:45:00,21.12,0.14,0.26,26.4,28.5
2025-07-06 19:00:00,20.94,0.14,0.26,26.3,28.0
2025-07-06 19:15:00,20.76,0.14,0.26,26.1,27.4
2025-07-06 19:30:00,20.48,0.14,0.26,25.8,26.8
2025-07-06 19:45:00,20.26,0.14,0.26,25.7,26.3
2025-07-06 20:00:00,19.99,0.14,0.26,25.5,25.6
2025-07-06 20:15:00,19.71,0.14,0.26,25.2,25.1
2025-07-06 20:30:00,19.45,0.14,0.26,25.0,24.5
2025-07-06 20:45:00,19.24,0.14,0.26,24.7,24.2
2025-07-06 21:00:00,19.08,0.14,0.26,24.4,23.7
2025-07-06 21:15:00,18.90,0.14,0.25,24.2,23.4
2025-07-06 21:30:00,18.62,0.14,0.26,24.0,22.9
2025-07-06 21:45:00,18.26,0.14,0.26,23.8,22.5
2025-07-06 22:00:00,17.90,0.14,0.26,23.6,22.0
2025-07-06 22:15:00,17.15,0.14,0.26,23.3,21.4
2025-07-06 22:30:00,16.84,0.14,0.25,23.0,20.8
2025-07-06 22:45:00,16.49,0.14,0.25,22.7,20.4
2025-07-06 23:00:00,16.19,0.14,0.25,22.5,20.0
2025-07-06 23:15:00,15.20,0.14,0.26,22.2,19.6
2025-07-06 23:30:00,14.76,0.14,0.25,22.0,19.2
2025-07-06 23:45:00,14.16,0.14,0.26,21.8,19.0
2025-07-07 00:00:00,13.54,0.14,0.25,21.6,18.8
2025-07-07 00:15:00,13.08,0.14,0.25,21.4,18.5
2025-07-07 00:30:00,13.36,0.14,0.25,21.1,18.1
2025-07-07 00:45:00,13.64,0.13,0.25,20.9,17.8
2025-07-07 01:00:00,13.52,0.14,0.25,20.7,17.7
2025-07-07 01:15:00,13.05,0.14,0.25,20.5,17.4
2025-07-07 01:30:00,12.75,0.14,0.25,20.4,17.0
2025-07-07 01:45:00,12.36,0.14,0.25,20.2,16.9
2025-07-07 02:00:00,11.90,0.14,0.25,20.0,16.9
2025-07-07 02:15:00,11.93,0.14,0.25,19.9,17.0
2025-07-07 02:30:00,12.75,0.14,0.25,19.9,17.4
2025-07-07 02:45:00,12.86,0.14,0.25,19.9,17.6
2025-07-07 03:00:00,13.01,0.14,0.25,19.8,17.6
2025-07-07 03:15:00,13.06,0.13,0.25,19.8,17.6
2025-07-07 03:30:00,13.03,0.13,0.25,19.8,17.6
2025-07-07 03:45:00,13.13,0.13,0.25,19.7,17.6
2025-07-07 04:00:00,13.29,0.13,0.25,19.6,17.6
2025-07-07 04:15:00,13.43,0.13,0.25,19.6,17.6
2025-07-07 04:30:00,13.53,0.14,0.25,19.5,17.6
2025-07-07 04:45:00,13.57,0.13,0.25,19.5,17.6
2025-07-07 05:00:00,13.57,0.14,0.25,19.4,17.6
2025-07-07 05:15:00,13.62,0.14,0.25,19.4,17.5
2025-07-07 05:30:00,13.58,0.13,0.25,19.4,17.3
2025-07-07 05:45:00,13.42,0.13,0.25,19.3,17.3
2025-07-07 06:00:00,13.51,0.14,0.25,19.2,17.3
2025-07-07 06:15:00,13.66,0.14,0.25,19.2,17.3
2025-07-07 06:30:00,13.75,0.13,0.25,19.2,17.5
2025-07-07 06:45:00,13.78,0.14,0.25,19.2,17.5
2025-07-07 07:00:00,13.86,0.13,0.25,19.2,17.6
2025-07-07 07:15:00,14.09,0.13,0.25,19.2,17.9
2025-07-07 07:30:00,14.31,0.13,0.25,19.2,18.0
2025-07-07 07:45:00,14.56,0.13,0.25,19.3,18.1
2025-07-07 08:00:00,14.80,0.13,0.25,19.3,18.3
2025-07-07 08:15:00,14.90,0.14,0.25,19.4,18.3
2025-07-07 08:30:00,14.97,0.13,0.25,19.4,18.3
2025-07-07 08:45:00,15.30,0.13,0.25,19.4,18.7
2025-07-07 09:00:00,15.80,0.14,0.25,19.5,19.3
2025-07-07 09:15:00,15.93,0.14,0.25,19.7,19.3
2025-07-07 09:30:00,15.63,0.14,0.25,19.7,18.8
2025-07-07 09:45:00,15.23,0.14,0.25,19.6,18.3
2025-07-07 10:00:00,15.03,0.13,0.25,19.6,18.0
2025-07-07 10:15:00,14.63,0.13,0.25,19.5,17.6
2025-07-07 10:30:00,14.40,0.13,0.25,19.3,17.4
2025-07-07 10:45:00,14.32,0.14,0.25,19.1,17.5
2025-07-07 11:00:00,14.35,0.14,0.25,19.1,17.8
2025-07-07 11:15:00,14.70,0.14,0.25,19.1,18.1
2025-07-07 11:30:00,15.67,0.14,0.25,19.4,19.9
2025-07-07 11:45:00,16.41,0.14,0.25,19.9,20.8
2025-07-07 12:00:00,16.82,0.14,0.25,20.2,21.4
2025-07-07 12:15:00,16.95,0.14,0.25,20.5,21.4
2025-07-07 12:30:00,17.37,0.14,0.25,20.6,21.9
2025-07-07 12:45:00,17.60,0.14,0.25,20.8,22.1
2025-07-07 13:00:00,17.67,0.14,0.25,20.9,22.0
2025-07-07 13:15:00,17.89,0.14,0.25,21.0,21.9
2025-07-07 13:30:00,18.07,0.14,0.26,21.0,22.2
2025-07-07 13:45:00,18.33,0.14,0.26,21.2,22.6
2025-07-07 14:00:00,18.42,0.14,0.26,21.3,22.6
2025-07-07 14:15:00,18.16,0.14,0.25,21.2,22.1
2025-07-07 14:30:00,18.22,0.14,0.25,21.2,22.0
2025-07-07 14:45:00,18.36,0.14,0.25,21.2,22.0
2025-07-07 15:00:00,18.19,0.14,0.25,21.1,21.6
2025-07-07 15:15:00,18.43,0.14,0.26,21.1,21.9
2025-07-07 15:30:00,18.82,0.14,0.26,21.2,22.6
2025-07-07 15:45:00,19.26,0.14,0.25,21.5,24.0
2025-07-07 16:00:00,19.44,0.14,0.26,21.9,25.3
2025-07-07 16:15:00,18.95,0.14,0.26,22.2,24.8
2025-07-07 16:30:00,17.96,0.14,0.26,22.1,23.4
2025-07-07 16:45:00,17.55,0.14,0.26,21.8,22.5
2025-07-07 17:00:00,17.48,0.14,0.25,21.5,21.8
2025-07-07 17:15:00,17.39,0.14,0.25,21.2,21.4
2025-07-07 17:30:00,17.42,0.14,0.25,21.0,21.1
2025-07-07 17:45:00,17.16,0.14,0.26,20.8,20.7
2025-07-07 18:00:00,16.91,0.14,0.25,20.7,20.4
2025-07-07 18:15:00,16.92,0.14,0.26,20.5,20.2
2025-07-07 18:30:00,16.43,0.14,0.26,20.3,19.7
2025-07-07 18:45:00,15.96,0.14,0.25,20.0,19.3
2025-07-07 19:00:00,15.92,0.14,0.25,19.8,18.8
2025-07-07 19:15:00,15.61,0.14,0.26,19.7,18.6
2025-07-07 19:30:00,15.80,0.14,0.25,19.6,18.7
2025-07-07 19:45:00,15.97,0.14,0.25,19.6,18.8
2025-07-07 20:00:00,16.60,0.14,0.25,19.6,19.0
2025-07-07 20:15:00,16.45,0.14,0.25,19.4,18.6
2025-07-07 20:30:00,16.56,0.14,0.25,19.3,18.4
2025-07-07 20:45:00,16.59,0.14,0.25,19.3,18.1
2025-07-07 21:00:00,16.13,0.14,0.25,19.1,17.7
2025-07-07 21:15:00,15.70,0.14,0.25,18.9,17.3
2025-07-07 21:30:00,15.33,0.14,0.25,18.8,16.9
2025-07-07 21:45:00,14.83,0.14,0.25,18.6,16.7
2025-07-07 22:00:00,14.50,0.14,0.25,18.4,16.3
2025-07-07 22:15:00,14.25,0.14,0.25,18.2,16.1
2025-07-07 22:30:00,13.77,0.14,0.25,18.0,15.8
2025-07-07 22:45:00,12.81,0.14,0.25,17.8,15.5
2025-07-07 23:00:00,12.59,0.14,0.25,17.6,15.3
2025-07-07 23:15:00,12.06,0.14,0.25,17.5,15.0
2025-07-07 23:30:00,11.89,0.14,0.25,17.3,14.7
2025-07-07 23:45:00,11.79,0.14,0.25,17.1,14.6
2025-07-08 00:00:00,11.60,0.14,0.25,17.0,14.4
2025-07-08 00:15:00,11.33,0.14,0.25,16.8,14.2
2025-07-08 00:30:00,11.12,0.14,0.25,16.7,14.0
2025-07-08 00:45:00,11.08,0.14,0.25,16.5,13.8
2025-07-08 01:00:00,10.97,0.14,0.25,16.4,13.7
2025-07-08 01:15:00,10.87,0.14,0.25,16.3,13.5
2025-07-08 01:30:00,10.54,0.14,0.25,16.1,13.4
2025-07-08 01:45:00,10.72,0.14,0.25,15.9,13.3
2025-07-08 02:00:00,10.75,0.14,0.25,15.9,13.1
2025-07-08 02:15:00,10.68,0.14,0.25,15.8,12.9
2025-07-08 02:30:00,10.28,0.14,0.25,15.6,12.8
2025-07-08 02:45:00,9.94,0.14,0.25,15.4,12.7
2025-07-08 03:00:00,10.01,0.14,0.25,15.4,12.6
2025-07-08 03:15:00,10.03,0.14,0.25,15.3,12.4
2025-07-08 03:30:00,10.08,0.14,0.25,15.1,12.4
2025-07-08 03:45:00,10.32,0.14,0.25,15.1,12.3
2025-07-08 04:00:00,10.32,0.14,0.25,15.0,12.2
2025-07-08 04:15:00,10.65,0.14,0.25,14.9,12.3
2025-07-08 04:30:00,10.89,0.14,0.25,14.8,12.2
2025-07-08 04:45:00,11.06,0.14,0.25,14.8,12.3
2025-07-08 05:00:00,10.86,0.14,0.25,14.7,12.2
2025-07-08 05:15:00,10.78,0.14,0.25,14.7,12.0
2025-07-08 05:30:00,11.05,0.14,0.25,14.6,12.0
2025-07-08 05:45:00,11.12,0.14,0.25,14.5,12.1
2025-07-08 06:00:00,10.74,0.14,0.25,14.5,12.1
2025-07-08 06:15:00,10.82,0.14,0.25,14.5,12.0
2025-07-08 06:30:00,11.08,0.14,0.25,14.5,12.1
2025-07-08 06:45:00,11.15,0.14,0.25,14.5,12.2
2025-07-08 07:00:00,11.73,0.14,0.25,14.5,12.6
2025-07-08 07:15:00,12.39,0.14,0.25,14.6,12.9
2025-07-08 07:30:00,13.02,0.14,0.25,14.8,13.3
2025-07-08 07:45:00,13.64,0.14,0.25,14.9,13.8
2025-07-08 08:00:00,14.04,0.14,0.25,15.2,14.5
2025-07-08 08:15:00,14.61,0.14,0.25,15.4,15.0
2025-07-08 08:30:00,15.16,0.14,0.25,15.6,15.8
2025-07-08 08:45:00,15.81,0.14,0.25,15.8,16.6
2025-07-08 09:00:00,16.51,0.14,0.25,16.2,17.5
2025-07-08 09:15:00,17.15,0.14,0.25,16.5,18.3
2025-07-08 09:30:00,17.72,0.15,0.25,17.0,19.0
2025-07-08 09:45:00,18.36,0.15,0.25,17.4,20.1
2025-07-08 10:00:00,18.91,0.15,0.25,17.9,20.9
2025-07-08 10:15:00,19.49,0.15,0.25,18.3,21.7
2025-07-08 10:30:00,19.80,0.15,0.25,18.9,22.4
2025-07-08 10:45:00,20.50,0.15,0.26,19.3,23.4
2025-07-08 11:00:00,21.01,0.15,0.25,20.0,24.6
2025-07-08 11:15:00,21.42,0.15,0.26,20.7,25.4
2025-07-08 11:30:00,21.86,0.15,0.26,21.1,26.1
2025-07-08 11:45:00,22.23,0.15,0.26,21.5,26.9
2025-07-08 12:00:00,22.65,0.15,0.26,22.1,27.7
2025-07-08 12:15:00,22.79,0.16,0.26,22.6,28.2
2025-07-08 12:30:00,23.04,0.15,0.26,23.2,29.1
2025-07-08 12:45:00,23.33,0.15,0.26,23.6,29.8
2025-07-08 13:00:00,23.40,0.15,0.26,24.1,30.3
2025-07-08 13:15:00,23.68,0.15,0.26,24.4,31.3
2025-07-08 13:30:00,23.33,0.15,0.26,24.7,30.7
2025-07-08 13:45:00,23.84,0.15,0.26,25.1,31.8
2025-07-08 14:00:00,23.88,0.15,0.26,25.6,32.5
2025-07-08 14:15:00,24.12,0.16,0.27,25.9,33.0
2025-07-08 14:30:00,24.30,0.16,0.26,26.4,33.5
2025-07-08 14:45:00,24.45,0.16,0.26,26.9,33.8
2025-07-08 15:00:00,24.64,0.16,0.26,27.0,34.4
2025-07-08 15:15:00,24.82,0.16,0.26,27.5,34.8
2025-07-08 15:30:00,24.91,0.16,0.27,27.7,35.0
2025-07-08 15:45:00,25.10,0.16,0.26,27.7,35.2
2025-07-08 16:00:00,25.13,0.16,0.27,27.9,35.2
2025-07-08 16:15:00,25.59,0.16,0.26,27.8,35.5
2025-07-08 16:30:00,26.26,0.16,0.26,27.9,35.7
2025-07-08 16:45:00,25.87,0.16,0.27,27.8,35.5
2025-07-08 17:00:00,25.53,0.16,0.26,27.9,35.1
